source,target,weight
lsanchez_gtv,guatevision_tv,1
lsanchez_gtv,prensa_libre,1
robertotobar42,bancadasemilla,1
robertotobar42,traficogt,4
robertotobar42,luisvonahn,2
robertotobar42,olavdirkmaat,2
robertotobar42,ufmedu,2
robertotobar42,manfredoguate,1
estelar21362549,darwinhk,1
estelar21362549,traficogt,13
estelar21362549,foppaguate,1
estelar21362549,factor4_gt,1
estelar21362549,cc_guatemala,5
estelar21362549,congresoguate,1
estelar21362549,jczamora,1
estelar21362549,shiguerita,1
estelar21362549,latamjournalism,1
estelar21362549,rosental,1
estelar21362549,cidh,1
estelar21362549,rele_cidh,2
estelar21362549,pressfreedom,1
estelar21362549,rsf_esp,2
estelar21362549,sip_oficial,1
estelar21362549,barevalodeleon,1
estelar21362549,usembassyguate,1
estelar21362549,pedropabloygt,1
estelar21362549,prensacomunitar,1
estelar21362549,lahoragt,1
estelar21362549,pvacav,1
estelar21362549,cpjamericas,1
estelar21362549,flip_org,1
estelar21362549,clip_americalat,1
estelar21362549,wergabriel,2
estelar21362549,mmendoza_gt,3
estelar21362549,drgiammattei,1
estelar21362549,luisperea11,2
estelar21362549,rspradoc,1
estelar21362549,mingobguate,1
mylemlem,vozdeltuit,1
mylemlem,traficogt,5
mylemlem,mintrabajoguate,1
mylemlem,luisala61253973,1
mylemlem,manfredoguate,1
mylemlem,thelmaaldana,1
mylemlem,estuardosc,1
mylemlem,alba_keneth,1
mylemlem,prensacomunitar,1
romelau7172,mmendoza_gt,1
romelau7172,traficogt,2
soyflordemaria,isa_argueta,1
soyflordemaria,amaguatemala,1
soyflordemaria,traficogt,1
soyflordemaria,amilcarmontejo,1
soyflordemaria,prosperoventura,1
soyflordemaria,mishamoliviatis,1
soyflordemaria,beadelcid,1
soyflordemaria,revistapetmi,1
soyflordemaria,mariarenepy,1
mayorgajoselit,lahoragt,1
mayorgajoselit,traficogt,5
mayorgajoselit,alvasol_,1
mayorgajoselit,hshetemul,1
mayorgajoselit,bernardosilvagt,1
mayorgajoselit,barevalodeleon,1
mayorgajoselit,karinherreravp,1
mayorgajoselit,msemillagt,1
mynor_veliz,jojosamgt,1
mynor_veliz,mmendoza_gt,1
mynor_veliz,traficogt,1
mynor_veliz,guatemalagob,1
yogu_light,quorumgt,1
yogu_light,traficogt,1
yogu_light,muniguate,1
yogu_light,pialaperiodista,1
anacasgu19,manfredoguate,1
anacasgu19,traficogt,3
anacasgu19,chepezamora,1
anacasgu19,marioquan,1
anacasgu19,alvaroarzue,1
anacasgu19,matreg8,1
blushizzi,lowvanns,1
blushizzi,bergnesegurrola,1
blushizzi,traficogt,1
blushizzi,pmt_villanueva,1
blushizzi,muniguate,1
blushizzi,bomberosmuni,1
blushizzi,munimixco_,1
lowvanns,bergnesegurrola,1
lowvanns,traficogt,1
lowvanns,pmt_villanueva,1
lowvanns,muniguate,1
lowvanns,bomberosmuni,1
lowvanns,munimixco_,1
lowvanns,blushizzi,1
bergnesegurrola,traficogt,1
bergnesegurrola,pmt_villanueva,1
bergnesegurrola,muniguate,1
bergnesegurrola,bomberosmuni,1
bergnesegurrola,munimixco_,1
bergnesegurrola,bvoluntariosgt,1
dark_mastergt,manfredoguate,1
dark_mastergt,traficogt,5
dark_mastergt,agenciaocote,1
dark_mastergt,davidck7,1
dark_mastergt,_chrisguti,1
dark_mastergt,ramonzamora89,1
dark_mastergt,chepezamora,1
dark_mastergt,carlosrkestler,2
m_rob_13,traficogt,3
m_rob_13,cmendeza,1
luzroh879,jojosamgt,1
luzroh879,mmendoza_gt,1
luzroh879,traficogt,1
luzroh879,guatemalagob,1
joshchapin,jojosamgt,1
joshchapin,mmendoza_gt,1
joshchapin,traficogt,1
joshchapin,guatemalagob,1
dieletgo,jojosamgt,1
dieletgo,mmendoza_gt,1
dieletgo,traficogt,1
dieletgo,guatemalagob,1
satanguate,jojosamgt,1
satanguate,mmendoza_gt,1
satanguate,traficogt,1
satanguate,guatemalagob,1
lukassgtm,lahoragt,3
lukassgtm,traficogt,10
lukassgtm,_ojoconmipisto,1
lukassgtm,orlandoblancol,1
lukassgtm,prensacomunitar,1
lukassgtm,bernardosilvagt,1
lukassgtm,barevalodeleon,1
lukassgtm,karinherreravp,1
lukassgtm,msemillagt,1
lukassgtm,figueroasarti,1
lukassgtm,cc_guatemala,1
lukassgtm,cacifguatemala,1
lukassgtm,mmendoza_gt,1
lukassgtm,luisvonahn,1
lukassgtm,drgiammattei,1
lukassgtm,joditocruz,1
erwtech,ricigt1,1
erwtech,traficogt,1
erwtech,barevalodeleon,1
erwtech,karinherreravp,1
erwtech,msemillagt,1
arnulfodivas2,jczamora,1
arnulfodivas2,traficogt,2
arnulfodivas2,mpguatemala,1
arnulfodivas2,drgiammattei,1
arnulfodivas2,el_periodico,1
arnulfodivas2,mpguatemala_en,1
arnulfodivas2,usembassyguate,1
arnulfodivas2,statedept,1
arnulfodivas2,ep_investiga,1
arnulfodivas2,chepezamora,1
ninomatute,oscargiron,1
eliucyc,factor4_gt,1
eliucyc,traficogt,1
eliucyc,congresoguate,1
eliucyc,cc_guatemala,1
matreg8,traficogt,1
matreg8,santosdalia,1
matreg8,amilcarmontejo,1
albertjoreyes84,donnerorlando,1
albertjoreyes84,vichoguate,1
albertjoreyes84,traficogt,1
donnerorlando,vichoguate,2
donnerorlando,traficogt,2
jamilto71384561,samuel_pz,1
jamilto71384561,traficogt,1
rc_gt,pedgar05,1
rc_gt,traficogt,1
rc_gt,congresoguate,1
jotiaalvarez,lourdeshercules,1
jotiaalvarez,traficogt,4
jotiaalvarez,alex_balsells,1
jotiaalvarez,vozdeltuit,1
jotiaalvarez,whaasstsecty,1
jotiaalvarez,darwinhk,1
veredignaguilar,traficogt,1
analuisamirand8,quorumgt,1
analuisamirand8,traficogt,1
analuisamirand8,jeanellydvg,1
godofeafc,marieloscm,1
godofeafc,traficogt,1
gonzalezlesbia,emisorasunidas,1
gonzalezlesbia,traficogt,2
gonzalezlesbia,soygeorgegt,1
tinysz,ingamedina,1
tinysz,traficogt,1
sigridrm,rosario96501677,1
sigridrm,traficogt,1
sigridrm,barevalodeleon,1
rosario96501677,traficogt,3
rosario96501677,barevalodeleon,1
rosario96501677,noficciongt,1
rosario96501677,eboche_gt,1
rosario96501677,iwpr_al,1
rosario96501677,concriteriogt,1
agenciaocote,amaldonadogt,1
agenciaocote,davidck7,1
agenciaocote,_chrisguti,2
jodyreporta,msemillagt,1
jodyreporta,congresoguate,1
jodyreporta,occrp,1
francis52987990,traficogt,3
francis52987990,barevalodeleon,1
francis52987990,ep_investiga,1
francis52987990,congresoguate,1
moralesazo,traficogt,4
moralesazo,barevalodeleon,1
moralesazo,aizenstatd,1
moralesazo,jczamora,1
moralesazo,drgiammattei,1
moralesazo,alpunto,1
moralesazo,jorgeramosnews,1
moralesazo,jimmymoralesgt,1
moralesazo,mmendoza_gt,1
moralesazo,cmendeza,1
moralesazo,jlfont001,1
moralesazo,marielosmonzon,1
moralesazo,pacogoldman,1
moralesazo,manfredoguate,1
moralesazo,leonkrauze,1
an0n1mu5s,traficogt,1
an0n1mu5s,barevalodeleon,1
innovacion30001,aifanerika,1
innovacion30001,traficogt,4
innovacion30001,quorumgt,1
innovacion30001,cc_guatemala,1
innovacion30001,bancadasemilla,1
innovacion30001,sandra_jovelp,1
innovacion30001,jeanellydvg,1
innovacion30001,mpguatemala,1
innovacion30001,drgiammattei,1
kedrako1,traficogt,1
kedrako1,barevalodeleon,1
vicky_alvarez81,traficogt,1
vicky_alvarez81,barevalodeleon,1
_r__x_,traficogt,3
_r__x_,barevalodeleon,2
maco_zelada,traficogt,1
maco_zelada,barevalodeleon,1
georgecamposb,traficogt,7
georgecamposb,barevalodeleon,2
georgecamposb,yoeldeleon23,1
georgecamposb,fiscalnvicto,1
georgecamposb,ricigt1,1
georgecamposb,lahoragt,1
georgecamposb,manfredoguate,1
georgecamposb,marielp82893334,1
georgecamposb,ufmedu,1
georgecamposb,olavdirkmaat,1
georgecamposb,cintiamariaalv2,1
ochaclanc,alex_balsells,1
ochaclanc,traficogt,2
ochaclanc,cmendeza,1
eduardo16579,traficogt,2
eduardo16579,drgiammattei,1
angeldaemonn,quinonezli99406,1
angeldaemonn,traficogt,2
angeldaemonn,barevalodeleon,1
angeldaemonn,christo62617801,1
angeldaemonn,48_cantonestoto,1
josehpmi87,traficogt,1
josehpmi87,barevalodeleon,1
paulo_larioss,traficogt,3
paulo_larioss,barevalodeleon,1
mikepad87,traficogt,2
sigridcleaves,mmendoza_gt,1
sigridcleaves,traficogt,3
sigridcleaves,congresoguate,1
sigridcleaves,justiciayagt,1
sigridcleaves,el_periodico,1
piedelana502gt,traficogt,1
zacapaneco5,cokyblancot,1
zacapaneco5,traficogt,5
zacapaneco5,figueroasarti,1
zacapaneco5,cacifguatemala,1
zacapaneco5,mpguatemala,2
zacapaneco5,fjimenezmingob,1
zacapaneco5,edgar_ortizgt,1
zacapaneco5,bancadasemilla,1
zacapaneco5,barevalodeleon,1
zacapaneco5,karinherreravp,1
zacapaneco5,samuel_pz,1
zacapaneco5,prensacomunitar,1
zacapaneco5,drgiammattei,1
zacapaneco5,estuardosc,1
zacapaneco5,guatemalagob,1
chikistrickys,traficogt,2
coolgear20,traficogt,1
mabcastillo,traficogt,9
mabcastillo,barevalodeleon,2
mabcastillo,alterlego502,1
mabcastillo,alvaroarzue,1
mabcastillo,wergabriel,1
mabcastillo,e_18_m_12_4,1
mabcastillo,guss_marro,1
mabcastillo,jmenkos,1
pilla_mar,traficogt,2
pilla_mar,barevalodeleon,1
pilla_mar,congresoguate,1
sandrap28336385,quorumgt,1
sandrap28336385,traficogt,1
edperezgt,samuel_pz,1
edperezgt,traficogt,1
luisma_2023,samuel_pz,1
luisma_2023,traficogt,1
cefvpolo,figueroasarti,1
cefvpolo,traficogt,1
cefvpolo,mpguatemala,1
cefvpolo,cc_guatemala,1
cecastillog2012,traficogt,1
lilianmerlo,traficogt,1
carecaite,byron96324753,1
carecaite,comunicaverte_,1
carecaite,traficogt,1
lacupicu,manfredoguate,1
lacupicu,traficogt,8
lacupicu,dougcrisgt,1
lacupicu,rafa_mal0072,2
lacupicu,congresoguate,1
lacupicu,justiciayagt,1
lacupicu,mpguatemala,1
lacupicu,bernardosilvagt,1
lacupicu,redjunnaoj,1
lacupicu,yamanikc,1
lmlemush,dfernandezg,1
lmlemush,traficogt,6
lmlemush,factor4_gt,1
lmlemush,oco_motora,1
lmlemush,rugar_v,1
lmlemush,cmendeza,1
lmlemush,lahoragt,2
grismds,laprensa_deoc,1
grismds,traficogt,1
eddycru95594848,comunicaverte_,1
eddycru95594848,traficogt,2
eddycru95594848,lahoragt,1
9610366palomo,josechic86,1
9610366palomo,traficogt,1
9610366palomo,igss_gt,1
salem_joaquin,darwinhk,1
salem_joaquin,traficogt,1
7ab3e6a4505c45d,alvarotopis,1
7ab3e6a4505c45d,mixco,1
7ab3e6a4505c45d,traficogt,1
feci_mp,ueguatemala,1
feci_mp,statedept,1
feci_mp,embcanguatemala,1
c_herrarte,mofilu,1
c_herrarte,muniguate,1
c_herrarte,traficogt,1
coperni00829097,bancadasemilla,1
coperni00829097,traficogt,7
coperni00829097,napolenmndez1,1
coperni00829097,danydoggy,1
coperni00829097,emisorasunidas,1
coperni00829097,congresoguate,1
coperni00829097,el_periodico,1
coperni00829097,drgiammattei,2
coperni00829097,normajtorres,1
coperni00829097,sperezattias,1
coperni00829097,oea_oficial,1
coperni00829097,jczamora,1
coperni00829097,congressdotgov,1
coperni00829097,senatordurbin,1
coperni00829097,usembassyguate,1
coperni00829097,statedept,1
coperni00829097,leonkrauze,1
coperni00829097,cmendeza,1
coperni00829097,pacogoldman,1
coperni00829097,mmendoza_gt,1
coperni00829097,fdbedout,1
coperni00829097,sonny_figueroa,1
coperni00829097,voxpopuliguate,1
coperni00829097,marvindelcid,1
sapinho1980,traficogt,1
sapinho1980,congresoguate,1
doloresflo23,guatevisible,1
doloresflo23,traficogt,15
doloresflo23,cangguatemala,1
doloresflo23,ep_investiga,1
doloresflo23,scspgt,1
doloresflo23,factor4_gt,2
doloresflo23,cc_guatemala,3
doloresflo23,javi_urizar,1
doloresflo23,derekurizar,1
doloresflo23,discosbeagle,2
doloresflo23,figueroasarti,1
doloresflo23,cacifguatemala,1
doloresflo23,prensacomunitar,2
doloresflo23,aunametatron016,1
doloresflo23,ricigt1,1
doloresflo23,mariotaracena,1
doloresflo23,comunicaverte_,1
doloresflo23,domingo94096837,1
doloresflo23,congresoguate,1
guatevisible,mpguatemala,1
guatevisible,drgiammattei,1
guatevisible,barevalodeleon,1
guatevisible,giovannireyeso1,1
edberb,wuatemalteco,1
edberb,traficogt,14
edberb,marieloscm,1
edberb,samuel_pz,1
edberb,manfredoguate,1
edberb,prensacomunitar,2
edberb,emmanuelpixab,1
edberb,quorumgt,1
edberb,jeanellydvg,1
edberb,plazapublicagt,1
edberb,drgiammattei,1
edberb,barevalodeleon,2
edberb,agenciaocote,1
edberb,davidck7,1
edberb,msemillagt,1
edberb,concriteriogt,1
edberb,alex_balsells,2
edberb,hsanchezgt,1
axelgod45233014,republicagt,1
axelgod45233014,traficogt,1
foho240,manfredoguate,1
foho240,traficogt,1
felipes96782816,ricigt1,1
felipes96782816,traficogt,8
felipes96782816,diegoespana_,1
felipes96782816,lahoragt,1
felipes96782816,monymmorales,1
felipes96782816,larrryto,1
felipes96782816,cc_guatemala,1
felipes96782816,doctoracc,1
felipes96782816,partidoune,1
felipes96782816,apostolsergioe,1
felipes96782816,mpguatemala,1
felipes96782816,agenciaocote,1
felipes96782816,davidck7,1
felipes96782816,alessandromecc3,1
felipes96782816,oco_motora,1
erosan3edsa,vicentecarrera_,1
erosan3edsa,traficogt,21
erosan3edsa,guatemalagob,1
erosan3edsa,mpguatemala,3
erosan3edsa,infobaeamerica,1
erosan3edsa,ep_investiga,1
erosan3edsa,discosbeagle,1
erosan3edsa,rooavila,1
erosan3edsa,ricigt1,2
erosan3edsa,hshetemul,1
erosan3edsa,plazapublicagt,1
erosan3edsa,prensacomunitar,1
erosan3edsa,emisorasunidas,1
erosan3edsa,fiscalnvicto,1
erosan3edsa,vadenuezotravez,1
erosan3edsa,lahoragt,1
erosan3edsa,soy_502,1
erosan3edsa,lanegrisgt,1
erosan3edsa,bermejogt,1
erosan3edsa,ciciggt,1
erosan3edsa,msemillagt,1
erosan3edsa,bancadasemilla,1
erosan3edsa,barevalodeleon,1
erosan3edsa,karinherreravp,1
erosan3edsa,samuel_pz,1
erosan3edsa,ligiaiveth26,1
erosan3edsa,mariochen76,1
erosan3edsa,rocasgt,1
erosan3edsa,semillametro_,1
erosan3edsa,semillasactz,1
erosan3edsa,semillametro,1
erosan3edsa,noficciongt,1
padillarodolfo,lahoragt,1
padillarodolfo,traficogt,1
cdgenesisguate,cubreserva,1
cdgenesisguate,hfmarisol,1
cdgenesisguate,pattyo502,1
cdgenesisguate,pialaperiodista,1
cdgenesisguate,inabguatemala,1
cdgenesisguate,marnguate,1
cdgenesisguate,conapgt,1
cdgenesisguate,nilrilesor,1
cdgenesisguate,isapaiz_,1
cdgenesisguate,pedgar05,1
cdgenesisguate,samuel_pz,1
cdgenesisguate,soy_502,1
cdgenesisguate,emisorasunidas,1
cdgenesisguate,hshetemul,1
cdgenesisguate,traficogt,1
cdgenesisguate,publinewsgt,1
cdgenesisguate,ricigt1,1
cdgenesisguate,guatevision_tv,1
dante8219gt,cubreserva,1
dante8219gt,hfmarisol,1
dante8219gt,pattyo502,1
dante8219gt,pialaperiodista,1
dante8219gt,inabguatemala,1
dante8219gt,marnguate,1
dante8219gt,conapgt,1
dante8219gt,nilrilesor,1
dante8219gt,isapaiz_,1
dante8219gt,pedgar05,1
dante8219gt,samuel_pz,1
dante8219gt,soy_502,1
dante8219gt,emisorasunidas,1
dante8219gt,hshetemul,1
dante8219gt,traficogt,1
dante8219gt,publinewsgt,1
dante8219gt,ricigt1,1
dante8219gt,guatevision_tv,1
juan_castaju,cubreserva,1
juan_castaju,hfmarisol,1
juan_castaju,pattyo502,1
juan_castaju,pialaperiodista,1
juan_castaju,inabguatemala,1
juan_castaju,marnguate,1
juan_castaju,conapgt,1
juan_castaju,nilrilesor,1
juan_castaju,isapaiz_,1
juan_castaju,pedgar05,1
juan_castaju,samuel_pz,1
juan_castaju,soy_502,1
juan_castaju,emisorasunidas,1
juan_castaju,hshetemul,1
juan_castaju,traficogt,1
juan_castaju,publinewsgt,1
juan_castaju,ricigt1,1
juan_castaju,guatevision_tv,1
zerimaral3lh1,cubreserva,1
zerimaral3lh1,hshetemul,1
zerimaral3lh1,hfmarisol,1
zerimaral3lh1,pattyo502,1
zerimaral3lh1,pialaperiodista,1
zerimaral3lh1,inabguatemala,1
zerimaral3lh1,marnguate,1
zerimaral3lh1,conapgt,1
zerimaral3lh1,nilrilesor,1
zerimaral3lh1,isapaiz_,1
zerimaral3lh1,pedgar05,1
zerimaral3lh1,samuel_pz,1
zerimaral3lh1,soy_502,1
zerimaral3lh1,emisorasunidas,1
zerimaral3lh1,traficogt,1
zerimaral3lh1,publinewsgt,1
zerimaral3lh1,ricigt1,1
zerimaral3lh1,guatevision_tv,1
soypeetamv,cubreserva,1
soypeetamv,hfmarisol,1
soypeetamv,pattyo502,2
soypeetamv,pialaperiodista,1
soypeetamv,inabguatemala,1
soypeetamv,marnguate,2
soypeetamv,conapgt,1
soypeetamv,nilrilesor,1
soypeetamv,isapaiz_,1
soypeetamv,pedgar05,1
soypeetamv,samuel_pz,1
soypeetamv,soy_502,1
soypeetamv,emisorasunidas,1
soypeetamv,hshetemul,1
soypeetamv,traficogt,1
soypeetamv,publinewsgt,1
soypeetamv,ricigt1,1
soypeetamv,guatevision_tv,1
natanurizar,traficogt,1
diegoespana_,lahoragt,1
emilioxinico,traficogt,2
bobypineda,amilcarmontejo,1
bobypineda,pmtguatemala1,1
bobypineda,muniguate,1
bobypineda,plazapublicagt,1
bobypineda,traficogt,1
lemuslimajulioc,traficogt,2
lemuslimajulioc,orlandoblancol,1
rogerioescoba10,traficogt,5
rogerioescoba10,manfredoguate,1
antoniowohlers,el_periodico,1
antoniowohlers,traficogt,3
antoniowohlers,pedrobrologt,1
antoniowohlers,drgiammattei,1
antoniowohlers,marvindelcid,1
antoniowohlers,memguatemala,1
antoniowohlers,sonny_figueroa,1
antoniowohlers,ep_investiga,1
ricarmy2k,pedgar05,1
ricarmy2k,traficogt,1
vasquezoj1,prensacomunitar,1
vasquezoj1,traficogt,1
julioaroldan1,jsandoval1982,1
julioaroldan1,traficogt,3
julioaroldan1,el_periodico,1
julioaroldan1,ricigt1,1
julioaroldan1,tseguatemala,1
luisassardo,alvaroarzue,1
silviajcalderon,samuel_pz,1
silviajcalderon,traficogt,1
ger0930,elbencho_gt,1
ger0930,traficogt,2
ger0930,mpguatemala,1
ger0930,darwinhk,1
byrea10,betocardonam,1
byrea10,traficogt,1
yadimonzon,betocardonam,1
yadimonzon,traficogt,1
villatoromilton,samuel_pz,1
villatoromilton,traficogt,2
villatoromilton,gustavosantiz28,1
geoneogt,minecogt,1
geoneogt,traficogt,1
german49572585,alterlego502,1
german49572585,traficogt,2
german49572585,vicentecarrera_,1
german49572585,muniguate,1
german49572585,prensacomunitar,1
alekssaquiquel,provialoficial,1
alekssaquiquel,vichoguate,1
alekssaquiquel,traficogt,1
etelargueta,wergabriel,1
etelargueta,traficogt,1
mms_2019,amilcarmontejo,1
mms_2019,traficogt,1
diicesare,traficogt,1
deleagew,byron96324753,1
deleagew,traficogt,3
deleagew,allanerodriguez,1
deleagew,julioca75923080,1
deleagew,alex_balsells,1
deleagew,statedept,1
emanuelengt,comunicalord,1
emanuelengt,justiciayagt,1
emanuelengt,traficogt,1
edgarov8,republicagt,1
edgarov8,traficogt,2
edgarov8,barevalodeleon,1
bbccss6566,mmendoza_gt,1
bbccss6566,traficogt,3
bbccss6566,mpguatemala,1
bbccss6566,larrryto,1
bbccss6566,cc_guatemala,1
gagarcias3371,factor4_gt,1
gagarcias3371,traficogt,5
gagarcias3371,agenciaocote,1
gagarcias3371,ejercito_gt,1
gagarcias3371,jksandoval_,1
gagarcias3371,_cnegt,1
sergio27101799,diegoespana_,1
sergio27101799,traficogt,2
sergio27101799,lanegrisgt,1
sergio27101799,barevalodeleon,1
sergio27101799,santipalomov,1
eedlb,ep_investiga,1
eedlb,traficogt,6
eedlb,cc_guatemala,1
eedlb,elsancarlistagt,1
eedlb,mmendoza_gt,2
eedlb,usembassyguate,1
eedlb,quorumgt,1
eedlb,pialaperiodista,1
eedlb,alianzargt,1
eedlb,tseguatemala,1
eedlb,convergenciade2,1
eedlb,resistencia502,1
eedlb,prensacomunitar,1
eedlb,jovannagarcon,1
eedlb,factor4_gt,1
eedlb,ricigt1,1
eedlb,jczamora,1
eedlb,luisvonahn,1
eedlb,drgiammattei,1
eedlb,carlosrkestler,1
aldogomezscala,ruano_pine,1
aldogomezscala,traficogt,1
pholitaw,lucifer4165698,1
pholitaw,traficogt,3
pholitaw,mpguatemala,1
pholitaw,manuelale69,1
pholitaw,samuel_pz,1
pholitaw,guatemalagob,1
pholitaw,drgiammattei,1
amce99977117,guss_marro,1
amce99977117,traficogt,1
cbrolo11,traficogt,4
cbrolo11,cnnee,1
cbrolo11,soyfdelrincon,1
cbrolo11,pavelvga,1
cbrolo11,fenanu,1
cozetyg,luisvonahn,1
cozetyg,traficogt,3
cozetyg,mpguatemala,1
cozetyg,wergabriel,1
cozetyg,tropicoferoz,1
luisvonahn,ufmedu,1
jaquitikis,sonny_figueroa,1
jaquitikis,traficogt,1
jaquitikis,jimmymoralesgt,1
jaquitikis,drgiammattei,1
jaquitikis,marvindelcid,1
jaquitikis,voxpopuliguate,1
jaquitikis,minexgt,2
jaquitikis,guatemalagob,1
gberganza2023,congresoguate,1
gberganza2023,mpguatemala,1
s7perseijayden,traficogt,2
leninfrodriguez,soygtm,1
leninfrodriguez,amilcarmontejo,1
leninfrodriguez,muniguate,1
leninfrodriguez,traficogt,1
soygtm,amilcarmontejo,2
soygtm,muniguate,2
soygtm,rquinonezl,1
soygtm,traficogt,2
soygtm,_cristiangt,1
linares67,traficogt,1
edumonalf,muniguate,1
edumonalf,traficogt,1
aurabenitez,soygeorgegt,1
aurabenitez,traficogt,22
aurabenitez,monymmorales,1
aurabenitez,dougcrisgt,1
aurabenitez,lahoragt,1
aurabenitez,comunicaverte_,1
aurabenitez,quorumgt,1
aurabenitez,jeanellydvg,1
aurabenitez,ricigt1,1
aurabenitez,elbencho_gt,1
aurabenitez,pncdeguatemala,1
aurabenitez,anongtreloaded,1
aurabenitez,drgiammattei,1
aurabenitez,ligiaiveth26,1
aurabenitez,mineducgt,1
aurabenitez,bancadasemilla,1
aurabenitez,domingo94096837,1
aurabenitez,jmenkos,1
aurabenitez,cbarreda01,1
aurabenitez,ferdymontepeque,1
aurabenitez,jimmymoralesgt,1
aurabenitez,hshetemul,2
aurabenitez,napolenmndez1,1
aurabenitez,ramonzamora89,1
aurabenitez,chepezamora,1
aurabenitez,prensacomunitar,1
aurabenitez,marvindelcid,1
aurabenitez,sonny_figueroa,1
noreias,traficogt,1
vivix_023,ricigt1,1
vivix_023,traficogt,2
vivix_023,ferdymontepeque,1
dpeluchenet,amilcarmontejo,2
dpeluchenet,muniguate,2
dpeluchenet,traficogt,2
chilerazo,traficogt,1
salas_bicho,comunicalord,1
salas_bicho,ralphsly12,1
salas_bicho,traficogt,1
ralphsly12,comunicalord,1
ralphsly12,traficogt,1
asdlkjhdf,comunicalord,1
asdlkjhdf,ralphsly12,1
asdlkjhdf,traficogt,1
aamtsi,bosque_robin,1
aamtsi,traficogt,2
aamtsi,trchief7,1
bosque_robin,traficogt,1
ieneeelee,traficogt,1
kiyotar97953663,traficogt,1
walterfloresg1,traficogt,1
evelynercclv,mariaro33203569,1
